  -0.998027       0.211999    
  -0.992115       0.421415    
  -0.982287       0.626114    
  -0.968583       0.824772    
  -0.951057        1.01708    
  -0.929776        1.20378    
  -0.904827        1.38664    
  -0.876307        1.56834    
  -0.844328        1.75237    
  -0.809017        1.94304    
  -0.770513        2.14553    
  -0.728969        2.36596    
  -0.684547        2.61135    
  -0.637424        2.88863    
  -0.587785       3.2005
  -0.535827       3.53539
  -0.481754       3.85326
  -0.425779       4.07102
  -0.368125       3.96224
  -0.309017        3.03890    
  -0.248690        2.60064    
  -0.187381        2.55734    
  -0.125333        2.58286    
  -0.627905E-01    2.61007    
  -0.160812E-15    2.61846    
   0.627905E-01    2.59755    
   0.125333        2.53928    
   0.187381        2.43821    
   0.248690        2.29599    
   0.309017        2.12683    
   0.368125        1.95429    
   0.425779        1.79735    
   0.481754        1.65999    
   0.535827        1.53223    
   0.587785        1.39484    
   0.637424        1.22198    
   0.684547       0.987298    
   0.728969       0.689714    
   0.770513       0.385918    
   0.809017       0.147812    
   0.844328      -0.580630E-02
   0.876307      -0.931671E-01
   0.904827      -0.136041    
   0.929776      -0.150001    
   0.951057      -0.145043    
   0.968583      -0.127552    
   0.982287      -0.101736    
   0.992115      -0.705091E-01
   0.998027      -0.360219E-01
    1.00000        0.00000    
