  -0.998027       -6.01582    
  -0.992115       -5.75961
  -0.982287       -5.52302
  -0.968583       -5.3103
  -0.951057       -5.12158
  -0.929776       -4.95383
  -0.904827       -4.80215
  -0.876307       -4.66065
  -0.844328       -4.52291
  -0.809017       -4.38205
  -0.770513       -4.23045
  -0.728969       -4.05916
  -0.684547       -3.85675
  -0.637424       -3.60716
  -0.587785        -3.28639
  -0.535827       -2.86324    
  -0.481754       -2.32983    
  -0.425779       -1.76490    
  -0.368125       -1.26984    
  -0.309017      -0.825688    
  -0.248690      -0.148779    
  -0.187381        1.61455    
  -0.125333        2.22604    
  -0.627905E-01    2.44689    
  -0.160812E-15    2.56485    
   0.627905E-01    2.62266    
   0.125333        2.62404    
   0.187381        2.55749    
   0.248690        2.40742    
   0.309017        2.18130    
   0.368125        1.93767    
   0.425779        1.74244    
   0.481754        1.60910    
   0.535827        1.51479    
   0.587785        1.42885    
   0.637424        1.31807    
   0.684547        1.14154    
   0.728969       0.857185    
   0.770513       0.486013    
   0.809017       0.157183    
   0.844328      -0.503747E-01
   0.876307      -0.158598    
   0.904827      -0.205265    
   0.929776      -0.215091    
   0.951057      -0.202203    
   0.968583      -0.174804    
   0.982287      -0.137948    
   0.992115      -0.949900E-01
   0.998027      -0.483600E-01
    1.00000        0.00000    
