  -0.998027       0.189549    
  -0.992115       0.379241    
  -0.982287       0.569318    
  -0.968583       0.760213    
  -0.951057       0.952642    
  -0.929776        1.14768    
  -0.904827        1.34683    
  -0.876307        1.55203    
  -0.844328        1.76567    
  -0.809017        1.99042    
  -0.770513        2.22886    
  -0.728969        2.48251    
  -0.684547        2.74986    
  -0.637424        3.02284    
  -0.587785       3.28177
  -0.535827       3.4874
  -0.481754       3.55744
  -0.425779       3.3002
  -0.368125        2.71904    
  -0.309017        2.43179    
  -0.248690        2.37904    
  -0.187381        2.39717    
  -0.125333        2.42846    
  -0.627905E-01    2.45126    
  -0.160812E-15    2.45525    
   0.627905E-01    2.43425    
   0.125333        2.38440    
   0.187381        2.30473    
   0.248690        2.19877    
   0.309017        2.07501    
   0.368125        1.94417    
   0.425779        1.81403    
   0.481754        1.68524    
   0.535827        1.55016    
   0.587785        1.39345    
   0.637424        1.19448    
   0.684547       0.938041    
   0.728969       0.640975    
   0.770513       0.362028    
   0.809017       0.150875    
   0.844328       0.131097E-01
   0.876307      -0.681071E-01
   0.904827      -0.110380    
   0.929776      -0.126477    
   0.951057      -0.124902    
   0.968583      -0.111305    
   0.982287      -0.895514E-01
   0.992115      -0.624090E-01
   0.998027      -0.319827E-01
    1.00000        0.00000    
