  -0.998027       0.228411    
  -0.992115       0.451922    
  -0.982287       0.666594    
  -0.968583       0.870089    
  -0.951057        1.06189    
  -0.929776        1.24313    
  -0.904827        1.41632    
  -0.876307        1.58500    
  -0.844328        1.75356    
  -0.809017        1.92717    
  -0.770513        2.11192    
  -0.728969        2.31518    
  -0.684547        2.54614    
  -0.637424        2.81623    
  -0.587785        3.13756    
  -0.535827       3.51341
  -0.481754       3.91686
  -0.425779       4.28036
  -0.368125       4.5049
  -0.309017       4.14673
  -0.248690        2.67844    
  -0.187381        2.55033    
  -0.125333        2.58356    
  -0.627905E-01    2.62404    
  -0.160812E-15    2.64464    
   0.627905E-01    2.63379    
   0.125333        2.58169    
   0.187381        2.47929    
   0.248690        2.32449    
   0.309017        2.13311    
   0.368125        1.93857    
   0.425779        1.76966    
   0.481754        1.63257    
   0.535827        1.51480    
   0.587785        1.39435    
   0.637424        1.24299    
   0.684547        1.02889    
   0.728969       0.737678    
   0.770513       0.417883    
   0.809017       0.157163    
   0.844328      -0.112010E-01
   0.876307      -0.105202    
   0.904827      -0.150010    
   0.929776      -0.163552    
   0.951057      -0.157044    
   0.968583      -0.137461    
   0.982287      -0.109294    
   0.992115      -0.755934E-01
   0.998027      -0.385752E-01
    1.00000        0.00000    
