  -0.998027       0.184976    
  -0.992115       0.371895    
  -0.982287       0.562776    
  -0.968583       0.759774    
  -0.951057       0.965220    
  -0.929776        1.18158    
  -0.904827        1.41125    
  -0.876307        1.65610    
  -0.844328        1.91649    
  -0.809017        2.18984    
  -0.770513        2.46914    
  -0.728969        2.74229    
  -0.684547        2.99272    
  -0.637424       3.19924    
  -0.587785       3.32962
  -0.535827       3.31597
  -0.481754        3.01559    
  -0.425779        2.48457    
  -0.368125        2.18328    
  -0.309017        2.09478    
  -0.248690        2.08747    
  -0.187381        2.10520    
  -0.125333        2.12502    
  -0.627905E-01    2.13611    
  -0.160812E-15    2.13267    
   0.627905E-01    2.11152    
   0.125333        2.07152    
   0.187381        2.01351    
   0.248690        1.94030    
   0.309017        1.85586    
   0.368125        1.76392    
   0.425779        1.66612    
   0.481754        1.56070    
   0.535827        1.44187    
   0.587785        1.30013    
   0.637424        1.12460    
   0.684547       0.910304    
   0.728969       0.670456    
   0.770513       0.438814    
   0.809017       0.248021    
   0.844328       0.109610    
   0.876307       0.180586E-01
   0.904827      -0.374174E-01
   0.929776      -0.666981E-01
   0.951057      -0.773290E-01
   0.968583      -0.747932E-01
   0.982287      -0.630851E-01
   0.992115      -0.452031E-01
   0.998027      -0.235110E-01
    1.00000        0.00000    
