    6.81089      -0.988923        17.2642       -2.50671       0.845280E-04   0.278669E-04   0.118699E-03   0.618210E-05    0.00000        0.00000      -0.680380E-04   0.356556E-04
    34.1007       -4.95133        36.2927       -5.26960       0.839739E-04   0.275496E-04   0.117870E-03   0.595473E-05    0.00000        0.00000      -0.674974E-04   0.355074E-04
    76.9407       -11.1716        48.0743       -6.98025       0.817701E-04   0.263143E-04   0.114589E-03   0.509419E-05    0.00000        0.00000      -0.653714E-04   0.349032E-04
    127.732       -18.5464        52.3683       -7.60373       0.763646E-04   0.229562E-04   0.106473E-03   0.264878E-05    0.00000        0.00000      -0.600226E-04   0.336257E-04
    179.736       -26.0971        50.8496       -7.38322       0.776821E-04  -0.554903E-05   0.976931E-04  -0.341914E-04    0.00000        0.00000      -0.437926E-04   0.512981E-04
    228.208       -33.1352        45.6489       -6.62809       0.102283E-03   0.286292E-04   0.141465E-03   0.492313E-06    0.00000        0.00000      -0.784762E-04   0.460723E-04
    270.429       -39.2655        38.6184       -5.60729       0.857268E-04   0.328021E-04   0.121804E-03   0.115703E-04    0.00000        0.00000      -0.713669E-04   0.335278E-04
    305.316       -44.3310        31.1895       -4.52862       0.812740E-04   0.262477E-04   0.113836E-03   0.471365E-05    0.00000        0.00000      -0.646560E-04   0.347291E-04
    333.049       -48.3577        24.4783       -3.55418       0.814611E-04   0.223025E-04   0.112695E-03  -0.420245E-06    0.00000        0.00000      -0.623402E-04   0.372205E-04
    354.828       -51.5201        19.4334       -2.82167       0.821786E-04   0.200600E-04   0.112824E-03  -0.356099E-05    0.00000        0.00000      -0.613855E-04   0.390091E-04
    372.766       -54.1246        16.9399       -2.45963       0.828531E-04   0.185266E-04   0.113147E-03  -0.577719E-05    0.00000        0.00000      -0.608394E-04   0.403445E-04
    389.845       -56.6044        17.8545       -2.59242       0.834979E-04   0.172160E-04   0.113509E-03  -0.769744E-05    0.00000        0.00000      -0.604114E-04   0.415276E-04
    409.877       -59.5130        22.9699       -3.33516       0.842213E-04   0.157818E-04   0.113927E-03  -0.980601E-05    0.00000        0.00000      -0.599519E-04   0.428328E-04
    437.410       -63.5107        32.9568       -4.78524       0.851101E-04   0.138890E-04   0.114392E-03  -0.125655E-04    0.00000        0.00000      -0.593040E-04   0.445136E-04
    477.612       -69.3480        48.4184       -7.03022       0.860777E-04   0.111389E-04   0.114649E-03  -0.164563E-04    0.00000        0.00000      -0.581683E-04   0.467525E-04
    536.374       -77.8800        70.3072       -10.2084       0.865511E-04   0.701919E-05   0.113776E-03  -0.219291E-04    0.00000        0.00000      -0.558859E-04   0.494973E-04
    621.142       -90.1881        101.065       -14.6743       0.849552E-04   0.101353E-05   0.109564E-03  -0.290796E-04    0.00000        0.00000      -0.512010E-04   0.520762E-04
    743.510       -107.956        147.138       -21.3641       0.782689E-04  -0.674024E-05   0.981822E-04  -0.366458E-04    0.00000        0.00000      -0.424051E-04   0.525329E-04
    925.713       -134.411        224.863       -32.6495       0.628360E-04  -0.141131E-04   0.756987E-04  -0.405866E-04    0.00000        0.00000      -0.286455E-04   0.473377E-04
    1217.35       -176.756        377.301       -54.7831       0.385393E-04  -0.163532E-04   0.436685E-04  -0.347623E-04    0.00000        0.00000      -0.127992E-04   0.335974E-04
    1745.80       -253.485        735.440       -106.784       0.147921E-04  -0.109457E-04   0.150913E-04  -0.193168E-04    0.00000        0.00000      -0.202512E-05   0.156577E-04
    2912.39       -422.871        1817.85       -263.947       0.221701E-05  -0.405660E-05   0.140503E-05  -0.597258E-05    0.00000        0.00000       0.118226E-05   0.377016E-05
    6545.48       -950.386        6927.28       -1005.82      -0.200628E-06  -0.499512E-06  -0.436281E-06  -0.557850E-06    0.00000        0.00000       0.425133E-06   0.165793E-06
    32588.9       -4731.81        82468.2       -11974.2      -0.863198E-08  -0.728207E-08  -0.137639E-07  -0.601048E-08    0.00000        0.00000       0.960555E-08  -0.118925E-08
