-0.15	3.1066860685499065	0.8552113334772216
-0.05	0.9250245035569946	1.5009831567151235
0.05	0.26179938779914946	0.7679448708775051
0.15	-3.001966313430247	0.9250245035569946
0.25	1.7627825445142729	0.40142572795869585
0.35	1.0995574287564276	0.47123889803846897
0.45	0.8726646259971648	0.3665191429188092
0.55	0.9773843811168246	0.7330382858376184
0.65	0.15707963267948966	0.47123889803846897
0.75	-0.6806784082777886	0.7504915783575618
0.85	-1.6929693744344996	0.7155849933176751
0.95	-2.6354471705114375	1.2217304763960306
