-0.95	0.2	0.59
-0.85	0.15	0.43
-0.75	0.66	0.34
-0.65	-0.33	0.48
-0.55	0.63	0.77
-0.45	-0.32	0.79
-0.35	-0.1	0.79
-0.25	-0.9	0.49
-0.15	-0.4	0.52
-0.05	-0.7	0.37
0.05	-1.3	0.2
0.15	-0.92	0.28
0.25	-0.48	0.3
0.35	0.35	0.28
0.45	1.3	0.2
0.55	0.87	0.27
0.65	1.1	0.2
0.75	1.1	0.2
0.85	0.59	0.26
0.95	0.32	0.27
