              1    1498.56       -52.0972       0.395377E-04  -0.303125E-04  -0.412081E-04  -0.232997E-04   -0.00000        0.00000      -0.622036E-05   0.398183E-05  -0.623762E-04   0.592619E-04    0.00000       -0.00000      -0.163214E-04   0.409151E-04  -0.108384E-03  -0.207363E-03    0.00000       -0.00000        0.00000       -0.00000        0.00000       -0.00000       0.161325E-05   0.732274E-05   0.663366E-05  -0.247737E-05
              2    1672.00       -68.7403       0.346626E-04  -0.428004E-04   0.151541E-06   0.479380E-04   -0.00000        0.00000       0.957048E-05   0.133146E-04   0.130824E-04   0.214526E-04    0.00000       -0.00000       0.556185E-04  -0.249010E-04  -0.522709E-04  -0.233626E-03    0.00000       -0.00000        0.00000       -0.00000        0.00000       -0.00000       0.258939E-04  -0.182567E-04   0.331143E-04  -0.288980E-04
