              1    1498.56       -52.0972       0.668424E-02  -0.226746E-02  -0.446831E-02  -0.500153E-02   -0.00000        0.00000      -0.101579E-02   0.251123E-03  -0.110660E-01   0.511206E-02    0.00000       -0.00000      -0.405194E-02   0.474660E-02  -0.510381E-02  -0.327540E-01    0.00000       -0.00000        0.00000       -0.00000        0.00000       -0.00000      -0.116832E-03   0.105589E-02   0.100277E-02  -0.304648E-04
              2    1672.00       -68.7403       0.669846E-02  -0.319480E-02  -0.276231E-02   0.583910E-02   -0.00000        0.00000       0.391642E-03   0.217450E-02   0.346701E-03   0.336798E-02    0.00000       -0.00000       0.820886E-02   0.197761E-03   0.719464E-02  -0.314461E-01    0.00000       -0.00000        0.00000       -0.00000        0.00000       -0.00000       0.420828E-02  -0.718391E-03   0.570371E-02  -0.159377E-02
