  -0.998027        0.00000    
  -0.992115        0.00000    
  -0.982287        0.00000    
  -0.968583        0.00000    
  -0.951057        0.00000    
  -0.929776        0.00000    
  -0.904827        0.00000    
  -0.876307        0.00000    
  -0.844328        0.00000    
  -0.809017        0.00000    
  -0.770513        0.00000    
  -0.728969        0.00000    
  -0.684547        0.00000    
  -0.637424        0.00000    
  -0.587785        0.00000    
  -0.535827        0.00000    
  -0.481754        0.00000    
  -0.425779        0.00000    
  -0.368125        0.00000    
  -0.309017        0.00000    
  -0.248690        0.00000    
  -0.187381        0.00000    
  -0.125333        0.00000    
  -0.627905E-01    0.00000    
  -0.160812E-15    0.00000    
   0.627905E-01    0.00000    
   0.125333        0.00000    
   0.187381        0.00000    
   0.248690        0.00000    
   0.309017        0.00000    
   0.368125        0.00000    
   0.425779        0.00000    
   0.481754        0.00000    
   0.535827        0.00000    
   0.587785        0.00000    
   0.637424        0.00000    
   0.684547        0.00000    
   0.728969        0.00000    
   0.770513        0.00000    
   0.809017        0.00000    
   0.844328        0.00000    
   0.876307        0.00000    
   0.904827        0.00000    
   0.929776        0.00000    
   0.951057        0.00000    
   0.968583        0.00000    
   0.982287        0.00000    
   0.992115        0.00000    
   0.998027        0.00000    
    1.00000        0.00000    
