-0.9003187714021935	0.155	0.031
-0.7001619659961469	0.145	0.028
-0.5000000000000002	0.12	0.026
-0.30070579950427295	0.153	0.028
-0.0993197497436392	0.181	0.028
0.0993197497436391	0.017	0.026
0.30070579950427306	0.016	0.028
0.4999999999999999	0.022	0.033
0.6996633405133654	0.025	0.033
0.9003187714021935	0.035	0.038

