    2230.00        1340.41      -0.133081E+07    0.00000    
    2235.00        1369.63      -0.134016E+07    0.00000    
    2240.00        1399.12      -0.134953E+07    0.00000    
    2245.00        1428.73      -0.135891E+07    0.00000    
    2250.00        1458.27      -0.136831E+07    0.00000    
    2255.00        1487.51      -0.137772E+07    0.00000    
    2260.00        1516.15      -0.138714E+07    0.00000    
    2265.00        1543.86      -0.139658E+07    0.00000    
    2270.00        1570.26      -0.140603E+07    0.00000    
    2275.00        1594.99      -0.141550E+07    0.00000    
    2280.00        1617.74      -0.142499E+07    0.00000    
    2285.00        1638.33      -0.143448E+07    0.00000    
    2290.00        1656.73      -0.144400E+07    0.00000    
    2295.00        1673.17      -0.145352E+07    0.00000    
    2300.00        1688.10      -0.146307E+07    0.00000    
