    4250.00        375.000       0.611777E-08   0.138648E-05   0.433378E-07   0.135340E-06   0.580212E-06   0.283508E-06   0.806375E-06   0.171215E-05
    4250.00        380.000       0.612496E-08   0.579643E-05   0.366679E-07   0.139097E-06   0.574547E-06   0.279665E-06   0.793368E-06   0.167337E-05
    4250.00        385.000       0.616179E-08   0.393225E-05   0.317092E-07   0.139370E-06   0.569575E-06   0.275885E-06   0.779597E-06   0.164726E-05
    4250.00        390.000       0.623283E-08   0.284264E-05   0.292539E-07   0.136919E-06   0.562208E-06   0.272371E-06   0.765283E-06   0.163088E-05
    4250.00        395.000       0.634334E-08   0.169700E-05   0.281195E-07   0.133152E-06   0.551486E-06   0.295490E-06   0.109903E-05   0.425332E-05
    4250.00        400.000       0.649968E-08   0.111077E-05   0.286942E-07   0.129045E-06   0.538032E-06   0.293004E-06   0.105757E-05   0.399030E-05
    4250.00        405.000       0.671009E-08   0.853766E-06   0.320611E-07   0.125030E-06   0.522575E-06   0.291030E-06   0.101938E-05   0.375267E-05
    4250.00        410.000       0.698553E-08   0.692593E-06   0.377692E-07   0.121311E-06   0.505479E-06   0.289774E-06   0.985388E-06   0.353964E-05
    4250.00        415.000       0.734047E-08   0.571614E-06   0.444553E-07   0.118053E-06   0.486907E-06   0.289407E-06   0.956181E-06   0.334992E-05
    4250.00        420.000       0.779327E-08   0.475287E-06   0.511104E-07   0.115411E-06   0.467020E-06   0.290045E-06   0.932061E-06   0.318204E-05
    4250.00        425.000       0.836555E-08   0.393497E-06   0.572857E-07   0.113501E-06   0.446065E-06   0.291743E-06   0.913112E-06   0.303448E-05
    4250.00        430.000       0.908016E-08   0.316429E-06   0.628764E-07   0.112377E-06   0.424407E-06   0.294506E-06   0.899256E-06   0.290575E-05
    4250.00        435.000       0.995785E-08   0.234934E-06   0.679263E-07   0.112013E-06   0.402522E-06   0.298291E-06   0.890285E-06   0.279443E-05
    4250.00        440.000       0.110132E-07   0.144711E-06   0.725142E-07   0.112317E-06   0.380985E-06   0.303012E-06   0.885883E-06   0.269917E-05
    4250.00        445.000       0.122509E-07   0.692275E-07   0.767048E-07   0.113145E-06   0.360415E-06   0.308552E-06   0.885635E-06   0.261864E-05
    4250.00        450.000       0.136632E-07   0.117647E-06   0.805363E-07   0.114339E-06   0.341416E-06   0.314763E-06   0.889038E-06   0.255156E-05
    4250.00        455.000       0.152297E-07   0.215413E-06   0.840267E-07   0.115760E-06   0.324506E-06   0.321484E-06   0.895503E-06   0.249662E-05
    4250.00        460.000       0.169174E-07   0.303693E-06   0.871836E-07   0.117314E-06   0.310071E-06   0.328541E-06   0.904377E-06   0.245250E-05
    4250.00        465.000       0.186828E-07   0.373705E-06   0.900100E-07   0.118962E-06   0.298360E-06   0.335762E-06   0.914957E-06   0.241788E-05
    4250.00        470.000       0.204731E-07   0.425294E-06   0.925068E-07   0.120709E-06   0.289519E-06   0.342975E-06   0.926509E-06   0.239146E-05
    4250.00        475.000       0.222285E-07   0.461577E-06   0.946723E-07   0.122598E-06   0.283640E-06   0.350018E-06   0.938292E-06   0.237198E-05
    4250.00        480.000       0.238826E-07   0.487027E-06   0.965018E-07   0.124691E-06   0.280831E-06   0.356735E-06   0.949577E-06   0.235827E-05
    4250.00        485.000       0.253643E-07   0.506353E-06   0.979889E-07   0.127060E-06   0.281250E-06   0.378308E-06   0.112849E-05   0.316725E-05
    4250.00        490.000       0.265989E-07   0.523703E-06   0.991288E-07   0.129791E-06   0.285139E-06   0.382302E-06   0.112944E-05   0.313379E-05
    4250.00        495.000       0.275106E-07   0.542214E-06   0.999248E-07   0.132976E-06   0.292821E-06   0.385605E-06   0.112840E-05   0.310575E-05
    4250.00        500.000       0.280259E-07   0.563935E-06   0.100400E-06   0.136724E-06   0.304708E-06   0.388163E-06   0.112507E-05   0.308250E-05
    4255.00        200.000       0.740224E-08   0.283948E-06   0.395875E-07   0.326010E-07   0.871237E-06   0.452223E-06   0.103378E-05   0.151155E-05
    4255.00        205.000       0.747732E-08   0.285691E-06   0.399423E-07   0.338281E-07   0.864477E-06   0.442282E-06   0.100075E-05   0.145416E-05
    4255.00        210.000       0.754334E-08   0.287335E-06   0.403161E-07   0.351096E-07   0.857558E-06   0.432878E-06   0.969424E-06   0.140146E-05
    4255.00        215.000       0.760023E-08   0.288879E-06   0.407112E-07   0.364433E-07   0.850494E-06   0.423982E-06   0.939701E-06   0.135305E-05
    4255.00        220.000       0.764795E-08   0.290325E-06   0.411295E-07   0.378269E-07   0.843300E-06   0.415567E-06   0.911484E-06   0.130854E-05
    4255.00        225.000       0.768651E-08   0.291675E-06   0.415726E-07   0.392579E-07   0.835989E-06   0.407606E-06   0.884682E-06   0.126760E-05
    4255.00        230.000       0.771594E-08   0.292931E-06   0.420419E-07   0.407337E-07   0.828572E-06   0.400075E-06   0.859213E-06   0.122993E-05
    4255.00        235.000       0.773631E-08   0.294096E-06   0.425385E-07   0.422519E-07   0.821062E-06   0.392949E-06   0.834998E-06   0.119522E-05
    4255.00        240.000       0.774771E-08   0.295175E-06   0.430631E-07   0.438097E-07   0.813470E-06   0.386208E-06   0.811965E-06   0.116323E-05
    4255.00        245.000       0.775027E-08   0.296171E-06   0.436162E-07   0.454047E-07   0.805805E-06   0.379828E-06   0.790047E-06   0.113372E-05
    4255.00        250.000       0.774412E-08   0.297089E-06   0.441979E-07   0.470344E-07   0.798079E-06   0.373790E-06   0.769181E-06   0.110645E-05
    4255.00        255.000       0.772945E-08   0.297935E-06   0.448083E-07   0.486962E-07   0.790301E-06   0.368075E-06   0.749308E-06   0.108123E-05
    4255.00        260.000       0.770643E-08   0.298712E-06   0.454471E-07   0.503879E-07   0.782479E-06   0.362664E-06   0.730375E-06   0.105788E-05
    4255.00        265.000       0.767529E-08   0.299427E-06   0.461140E-07   0.521069E-07   0.774621E-06   0.357538E-06   0.712330E-06   0.103621E-05
    4255.00        270.000       0.763623E-08   0.300085E-06   0.468084E-07   0.538512E-07   0.766738E-06   0.352681E-06   0.695126E-06   0.101609E-05
    4255.00        275.000       0.758950E-08   0.300690E-06   0.475294E-07   0.556184E-07   0.758834E-06   0.348077E-06   0.678718E-06   0.997352E-06
    4255.00        280.000       0.753534E-08   0.301248E-06   0.482764E-07   0.574065E-07   0.750919E-06   0.343708E-06   0.663065E-06   0.979875E-06
    4255.00        285.000       0.747400E-08   0.301762E-06   0.490482E-07   0.592134E-07   0.742999E-06   0.339561E-06   0.648127E-06   0.963535E-06
    4255.00        290.000       0.740574E-08   0.302237E-06   0.498440E-07   0.610371E-07   0.735081E-06   0.335619E-06   0.633869E-06   0.948218E-06
    4255.00        295.000       0.733080E-08   0.302674E-06   0.506625E-07   0.628757E-07   0.727170E-06   0.331868E-06   0.620256E-06   0.933820E-06
    4255.00        300.000       0.724945E-08   0.303077E-06   0.515027E-07   0.647274E-07   0.719273E-06   0.328295E-06   0.607257E-06   0.920245E-06
    4255.00        305.000       0.716193E-08   0.303445E-06   0.523633E-07   0.665904E-07   0.711396E-06   0.324885E-06   0.594842E-06   0.907402E-06
    4255.00        310.000       0.706849E-08   0.303780E-06   0.532433E-07   0.684631E-07   0.703543E-06   0.321627E-06   0.582983E-06   0.895211E-06
    4255.00        315.000       0.696935E-08   0.304080E-06   0.541413E-07   0.703438E-07   0.695720E-06   0.318508E-06   0.571656E-06   0.883594E-06
    4255.00        320.000       0.686477E-08   0.304345E-06   0.550563E-07   0.722309E-07   0.687931E-06   0.315516E-06   0.560837E-06   0.872483E-06
    4255.00        325.000       0.675495E-08   0.304571E-06   0.559870E-07   0.741231E-07   0.680180E-06   0.312639E-06   0.550503E-06   0.861813E-06
    4255.00        330.000       0.664012E-08   0.304758E-06   0.569322E-07   0.760188E-07   0.672472E-06   0.309869E-06   0.540635E-06   0.851528E-06
    4255.00        335.000       0.652049E-08   0.304903E-06   0.578910E-07   0.779167E-07   0.664810E-06   0.307196E-06   0.531213E-06   0.841575E-06
    4255.00        340.000       0.639628E-08   0.305001E-06   0.588621E-07   0.798154E-07   0.657197E-06   0.304609E-06   0.522221E-06   0.831907E-06
    4255.00        345.000       0.626769E-08   0.305052E-06   0.598445E-07   0.817138E-07   0.649636E-06   0.302102E-06   0.513642E-06   0.822484E-06
    4255.00        350.000       0.613492E-08   0.305051E-06   0.608373E-07   0.836106E-07   0.642130E-06   0.299667E-06   0.505459E-06   0.813269E-06
    4255.00        355.000       0.599820E-08   0.304997E-06   0.618394E-07   0.855046E-07   0.634682E-06   0.297297E-06   0.497660E-06   0.804229E-06
    4255.00        360.000       0.585772E-08   0.304888E-06   0.628499E-07   0.873948E-07   0.627292E-06   0.294986E-06   0.490230E-06   0.795338E-06
    4255.00        365.000       0.571371E-08   0.304720E-06   0.638679E-07   0.892801E-07   0.619964E-06   0.292729E-06   0.483156E-06   0.786572E-06
    4255.00        370.000       0.556636E-08   0.304493E-06   0.648926E-07   0.911594E-07   0.612698E-06   0.290519E-06   0.476426E-06   0.777910E-06
    4255.00        375.000       0.541591E-08   0.304206E-06   0.659231E-07   0.930319E-07   0.605495E-06   0.288354E-06   0.470028E-06   0.769335E-06
    4255.00        380.000       0.526258E-08   0.303857E-06   0.669586E-07   0.948966E-07   0.598358E-06   0.286228E-06   0.463950E-06   0.760833E-06
    4255.00        385.000       0.510661E-08   0.303446E-06   0.679985E-07   0.967526E-07   0.591287E-06   0.284137E-06   0.458181E-06   0.752391E-06
    4255.00        390.000       0.494824E-08   0.302972E-06   0.690421E-07   0.985992E-07   0.584282E-06   0.282080E-06   0.452710E-06   0.744000E-06
    4255.00        395.000       0.478773E-08   0.302437E-06   0.700886E-07   0.100435E-06   0.577345E-06   0.280052E-06   0.447527E-06   0.735652E-06
    4255.00        400.000       0.462535E-08   0.301839E-06   0.711374E-07   0.102261E-06   0.570476E-06   0.278051E-06   0.442623E-06   0.727341E-06
    4255.00        405.000       0.446138E-08   0.301181E-06   0.721879E-07   0.104074E-06   0.563676E-06   0.276075E-06   0.437986E-06   0.719061E-06
    4255.00        410.000       0.429614E-08   0.300462E-06   0.732395E-07   0.105875E-06   0.556945E-06   0.274122E-06   0.433609E-06   0.710808E-06
    4255.00        415.000       0.412995E-08   0.299685E-06   0.742918E-07   0.107663E-06   0.550284E-06   0.272190E-06   0.429481E-06   0.702581E-06
    4255.00        420.000       0.396319E-08   0.298850E-06   0.753440E-07   0.109438E-06   0.543694E-06   0.270277E-06   0.425594E-06   0.694377E-06
    4255.00        425.000       0.379625E-08   0.297961E-06   0.763959E-07   0.111198E-06   0.537176E-06   0.268383E-06   0.421940E-06   0.686197E-06
    4255.00        430.000       0.362958E-08   0.297020E-06   0.774467E-07   0.112944E-06   0.530730E-06   0.266506E-06   0.418510E-06   0.678039E-06
    4255.00        435.000       0.346370E-08   0.296029E-06   0.784962E-07   0.114674E-06   0.524357E-06   0.264646E-06   0.415296E-06   0.669905E-06
    4255.00        440.000       0.329917E-08   0.294992E-06   0.795438E-07   0.116389E-06   0.518059E-06   0.262802E-06   0.412292E-06   0.661798E-06
    4255.00        445.000       0.313666E-08   0.293912E-06   0.805890E-07   0.118088E-06   0.511836E-06   0.260974E-06   0.409490E-06   0.653718E-06
    4255.00        450.000       0.297695E-08   0.292795E-06   0.816314E-07   0.119771E-06   0.505689E-06   0.259163E-06   0.406883E-06   0.645671E-06
    4255.00        455.000       0.282093E-08   0.291645E-06   0.826707E-07   0.121438E-06   0.499620E-06   0.257367E-06   0.404465E-06   0.637659E-06
    4255.00        460.000       0.266967E-08   0.290467E-06   0.837063E-07   0.123087E-06   0.493630E-06   0.255588E-06   0.402228E-06   0.629688E-06
    4255.00        465.000       0.252441E-08   0.289268E-06   0.847378E-07   0.124720E-06   0.487721E-06   0.253827E-06   0.400168E-06   0.621763E-06
    4255.00        470.000       0.238663E-08   0.288053E-06   0.857649E-07   0.126335E-06   0.481894E-06   0.252084E-06   0.398276E-06   0.613890E-06
    4255.00        475.000       0.225807E-08   0.286831E-06   0.867871E-07   0.127932E-06   0.476150E-06   0.250360E-06   0.396549E-06   0.606076E-06
    4255.00        480.000       0.214070E-08   0.285607E-06   0.878039E-07   0.129512E-06   0.470490E-06   0.248658E-06   0.394979E-06   0.598328E-06
    4255.00        485.000       0.203678E-08   0.284389E-06   0.888151E-07   0.131075E-06   0.464917E-06   0.246977E-06   0.393561E-06   0.590655E-06
    4255.00        490.000       0.194872E-08   0.283185E-06   0.898202E-07   0.132619E-06   0.459432E-06   0.245321E-06   0.392288E-06   0.583062E-06
    4255.00        495.000       0.187900E-08   0.282002E-06   0.908188E-07   0.134146E-06   0.454035E-06   0.243690E-06   0.391154E-06   0.575560E-06
    4255.00        500.000       0.182993E-08   0.280847E-06   0.918105E-07   0.135655E-06   0.448728E-06   0.242086E-06   0.390152E-06   0.568155E-06
    4260.00        200.000       0.731309E-08   0.271291E-06   0.384046E-07   0.298329E-07   0.847883E-06   0.440041E-06   0.997241E-06   0.151737E-05
    4260.00        205.000       0.738514E-08   0.273360E-06   0.388253E-07   0.310579E-07   0.841768E-06   0.430647E-06   0.966463E-06   0.146037E-05
    4260.00        210.000       0.744853E-08   0.275319E-06   0.392595E-07   0.323372E-07   0.835478E-06   0.421760E-06   0.937247E-06   0.140791E-05
    4260.00        215.000       0.750321E-08   0.277168E-06   0.397095E-07   0.336687E-07   0.829027E-06   0.413351E-06   0.909498E-06   0.135962E-05
    4260.00        220.000       0.754912E-08   0.278910E-06   0.401774E-07   0.350498E-07   0.822432E-06   0.405394E-06   0.883130E-06   0.131513E-05
    4260.00        225.000       0.758627E-08   0.280547E-06   0.406651E-07   0.364781E-07   0.815703E-06   0.397866E-06   0.858062E-06   0.127413E-05
    4260.00        230.000       0.761468E-08   0.282082E-06   0.411740E-07   0.379509E-07   0.808855E-06   0.390742E-06   0.834218E-06   0.123631E-05
    4260.00        235.000       0.763441E-08   0.283519E-06   0.417054E-07   0.394657E-07   0.801900E-06   0.384000E-06   0.811528E-06   0.120141E-05
    4260.00        240.000       0.764554E-08   0.284863E-06   0.422601E-07   0.410198E-07   0.794849E-06   0.377619E-06   0.789925E-06   0.116917E-05
    4260.00        245.000       0.764820E-08   0.286118E-06   0.428390E-07   0.426109E-07   0.787712E-06   0.371578E-06   0.769349E-06   0.113936E-05
    4260.00        250.000       0.764250E-08   0.287288E-06   0.434425E-07   0.442363E-07   0.780501E-06   0.365859E-06   0.749741E-06   0.111177E-05
    4260.00        255.000       0.762862E-08   0.288381E-06   0.440707E-07   0.458936E-07   0.773224E-06   0.360442E-06   0.731050E-06   0.108621E-05
    4260.00        260.000       0.760673E-08   0.289399E-06   0.447238E-07   0.475804E-07   0.765892E-06   0.355310E-06   0.713226E-06   0.106249E-05
    4260.00        265.000       0.757703E-08   0.290350E-06   0.454015E-07   0.492945E-07   0.758512E-06   0.350446E-06   0.696220E-06   0.104045E-05
    4260.00        270.000       0.753972E-08   0.291237E-06   0.461036E-07   0.510335E-07   0.751094E-06   0.345833E-06   0.679992E-06   0.101993E-05
    4260.00        275.000       0.749503E-08   0.292065E-06   0.468295E-07   0.527953E-07   0.743646E-06   0.341456E-06   0.664498E-06   0.100081E-05
    4260.00        280.000       0.744318E-08   0.292839E-06   0.475787E-07   0.545779E-07   0.736174E-06   0.337300E-06   0.649703E-06   0.982935E-06
    4260.00        285.000       0.738441E-08   0.293562E-06   0.483504E-07   0.563791E-07   0.728686E-06   0.333349E-06   0.635569E-06   0.966197E-06
    4260.00        290.000       0.731894E-08   0.294237E-06   0.491439E-07   0.581971E-07   0.721190E-06   0.329590E-06   0.622065E-06   0.950481E-06
    4260.00        295.000       0.724703E-08   0.294867E-06   0.499582E-07   0.600300E-07   0.713691E-06   0.326009E-06   0.609159E-06   0.935684E-06
    4260.00        300.000       0.716889E-08   0.295452E-06   0.507924E-07   0.618760E-07   0.706195E-06   0.322593E-06   0.596823E-06   0.921712E-06
    4260.00        305.000       0.708476E-08   0.295994E-06   0.516457E-07   0.637334E-07   0.698709E-06   0.319329E-06   0.585030E-06   0.908475E-06
    4260.00        310.000       0.699487E-08   0.296491E-06   0.525169E-07   0.656005E-07   0.691238E-06   0.316206E-06   0.573755E-06   0.895892E-06
    4260.00        315.000       0.689944E-08   0.296945E-06   0.534050E-07   0.674758E-07   0.683787E-06   0.313212E-06   0.562977E-06   0.883889E-06
    4260.00        320.000       0.679868E-08   0.297353E-06   0.543091E-07   0.693576E-07   0.676361E-06   0.310337E-06   0.552672E-06   0.872399E-06
    4260.00        325.000       0.669282E-08   0.297713E-06   0.552281E-07   0.712446E-07   0.668964E-06   0.307570E-06   0.542823E-06   0.861358E-06
    4260.00        330.000       0.658206E-08   0.298024E-06   0.561610E-07   0.731353E-07   0.661600E-06   0.304902E-06   0.533410E-06   0.850711E-06
    4260.00        335.000       0.646660E-08   0.298283E-06   0.571068E-07   0.750284E-07   0.654273E-06   0.302325E-06   0.524417E-06   0.840408E-06
    4260.00        340.000       0.634666E-08   0.298489E-06   0.580645E-07   0.769226E-07   0.646987E-06   0.299831E-06   0.515828E-06   0.830404E-06
    4260.00        345.000       0.622245E-08   0.298639E-06   0.590333E-07   0.788166E-07   0.639744E-06   0.297412E-06   0.507627E-06   0.820660E-06
    4260.00        350.000       0.609416E-08   0.298732E-06   0.600121E-07   0.807093E-07   0.632548E-06   0.295062E-06   0.499802E-06   0.811141E-06
    4260.00        355.000       0.596202E-08   0.298765E-06   0.610000E-07   0.825995E-07   0.625400E-06   0.292773E-06   0.492338E-06   0.801815E-06
    4260.00        360.000       0.582624E-08   0.298737E-06   0.619963E-07   0.844861E-07   0.618304E-06   0.290542E-06   0.485223E-06   0.792656E-06
    4260.00        365.000       0.568702E-08   0.298648E-06   0.630000E-07   0.863681E-07   0.611260E-06   0.288362E-06   0.478446E-06   0.783641E-06
    4260.00        370.000       0.554461E-08   0.298495E-06   0.640105E-07   0.882445E-07   0.604272E-06   0.286229E-06   0.471994E-06   0.774750E-06
    4260.00        375.000       0.539922E-08   0.298279E-06   0.650268E-07   0.901144E-07   0.597339E-06   0.284140E-06   0.465857E-06   0.765966E-06
    4260.00        380.000       0.525109E-08   0.297999E-06   0.660484E-07   0.919767E-07   0.590464E-06   0.282089E-06   0.460023E-06   0.757274E-06
    4260.00        385.000       0.510048E-08   0.297655E-06   0.670744E-07   0.938307E-07   0.583647E-06   0.280073E-06   0.454484E-06   0.748663E-06
    4260.00        390.000       0.494764E-08   0.297248E-06   0.681042E-07   0.956756E-07   0.576891E-06   0.278090E-06   0.449228E-06   0.740122E-06
    4260.00        395.000       0.479283E-08   0.296778E-06   0.691372E-07   0.975105E-07   0.570195E-06   0.276137E-06   0.444246E-06   0.731643E-06
    4260.00        400.000       0.463635E-08   0.296247E-06   0.701727E-07   0.993348E-07   0.563561E-06   0.274211E-06   0.439529E-06   0.723218E-06
    4260.00        405.000       0.447850E-08   0.295654E-06   0.712102E-07   0.101148E-06   0.556989E-06   0.272310E-06   0.435068E-06   0.714843E-06
    4260.00        410.000       0.431961E-08   0.295002E-06   0.722490E-07   0.102948E-06   0.550480E-06   0.270432E-06   0.430854E-06   0.706513E-06
    4260.00        415.000       0.416004E-08   0.294293E-06   0.732887E-07   0.104737E-06   0.544037E-06   0.268576E-06   0.426880E-06   0.698225E-06
    4260.00        420.000       0.400017E-08   0.293529E-06   0.743288E-07   0.106511E-06   0.537658E-06   0.266740E-06   0.423136E-06   0.689976E-06
    4260.00        425.000       0.384043E-08   0.292712E-06   0.753686E-07   0.108273E-06   0.531346E-06   0.264922E-06   0.419615E-06   0.681767E-06
    4260.00        430.000       0.368130E-08   0.291845E-06   0.764078E-07   0.110019E-06   0.525101E-06   0.263123E-06   0.416310E-06   0.673596E-06
    4260.00        435.000       0.352332E-08   0.290933E-06   0.774458E-07   0.111752E-06   0.518925E-06   0.261342E-06   0.413214E-06   0.665464E-06
    4260.00        440.000       0.336707E-08   0.289978E-06   0.784822E-07   0.113469E-06   0.512818E-06   0.259578E-06   0.410319E-06   0.657373E-06
    4260.00        445.000       0.321326E-08   0.288985E-06   0.795165E-07   0.115170E-06   0.506783E-06   0.257831E-06   0.407619E-06   0.649326E-06
    4260.00        450.000       0.306267E-08   0.287959E-06   0.805483E-07   0.116856E-06   0.500820E-06   0.256101E-06   0.405107E-06   0.641325E-06
    4260.00        455.000       0.291620E-08   0.286906E-06   0.815771E-07   0.118525E-06   0.494931E-06   0.254388E-06   0.402777E-06   0.633375E-06
    4260.00        460.000       0.277490E-08   0.285830E-06   0.826026E-07   0.120178E-06   0.489118E-06   0.252694E-06   0.400624E-06   0.625480E-06
    4260.00        465.000       0.263997E-08   0.284740E-06   0.836241E-07   0.121814E-06   0.483381E-06   0.251018E-06   0.398640E-06   0.617645E-06
    4260.00        470.000       0.251281E-08   0.283640E-06   0.846415E-07   0.123433E-06   0.477723E-06   0.249362E-06   0.396820E-06   0.609877E-06
    4260.00        475.000       0.239498E-08   0.282538E-06   0.856541E-07   0.125035E-06   0.472145E-06   0.247727E-06   0.395157E-06   0.602182E-06
    4260.00        480.000       0.228823E-08   0.281441E-06   0.866617E-07   0.126620E-06   0.466649E-06   0.246114E-06   0.393647E-06   0.594567E-06
    4260.00        485.000       0.219446E-08   0.280357E-06   0.876637E-07   0.128188E-06   0.461236E-06   0.244524E-06   0.392282E-06   0.587038E-06
    4260.00        490.000       0.211567E-08   0.279291E-06   0.886599E-07   0.129738E-06   0.455907E-06   0.242960E-06   0.391056E-06   0.579603E-06
    4260.00        495.000       0.205381E-08   0.278251E-06   0.896498E-07   0.131270E-06   0.450664E-06   0.241421E-06   0.389962E-06   0.572269E-06
    4260.00        500.000       0.201064E-08   0.277241E-06   0.906331E-07   0.132785E-06   0.445507E-06   0.239911E-06   0.388994E-06   0.565043E-06
    4265.00        200.000       0.723409E-08   0.259312E-06   0.372509E-07   0.272921E-07   0.825385E-06   0.427889E-06   0.961372E-06   0.152060E-05
    4265.00        205.000       0.730306E-08   0.261676E-06   0.377310E-07   0.285110E-07   0.819873E-06   0.419033E-06   0.932759E-06   0.146415E-05
    4265.00        210.000       0.736379E-08   0.263919E-06   0.382199E-07   0.297845E-07   0.814172E-06   0.410653E-06   0.905570E-06   0.141210E-05
    4265.00        215.000       0.741619E-08   0.266044E-06   0.387201E-07   0.311100E-07   0.808298E-06   0.402723E-06   0.879723E-06   0.136408E-05
    4265.00        220.000       0.746023E-08   0.268054E-06   0.392337E-07   0.324852E-07   0.802264E-06   0.395219E-06   0.855138E-06   0.131976E-05
    4265.00        225.000       0.749589E-08   0.269952E-06   0.397626E-07   0.339073E-07   0.796085E-06   0.388118E-06   0.831743E-06   0.127883E-05
