    4200.00        0.00000       0.454420E-08   0.890520E-04    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        5.00000       0.459320E-08   0.105295E-04    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        10.0000       0.473203E-08   0.645407E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        15.0000       0.495825E-08   0.496426E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        20.0000       0.526787E-08   0.419603E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        25.0000       0.565542E-08   0.370136E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        30.0000       0.611418E-08   0.333452E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        35.0000       0.663639E-08   0.303955E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        40.0000       0.721354E-08   0.279198E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        45.0000       0.783658E-08   0.257956E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        50.0000       0.849622E-08   0.239516E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        55.0000       0.918311E-08   0.223401E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        60.0000       0.988807E-08   0.209253E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        65.0000       0.106022E-07   0.196785E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        70.0000       0.113172E-07   0.185757E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        75.0000       0.120252E-07   0.175969E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        80.0000       0.127190E-07   0.167248E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        85.0000       0.133920E-07   0.159450E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        90.0000       0.140387E-07   0.152451E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        95.0000       0.146540E-07   0.146144E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        100.000       0.152335E-07   0.140441E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        105.000       0.157739E-07   0.135265E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        110.000       0.162722E-07   0.130551E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        115.000       0.167264E-07   0.126242E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        120.000       0.171349E-07   0.122292E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        125.000       0.174968E-07   0.118659E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        130.000       0.178117E-07   0.115308E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        135.000       0.180796E-07   0.112207E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        140.000       0.183011E-07   0.109331E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        145.000       0.184770E-07   0.106656E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        150.000       0.186086E-07   0.104161E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        155.000       0.186973E-07   0.101829E-05    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        160.000       0.187448E-07   0.996434E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        165.000       0.187529E-07   0.975899E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        170.000       0.187238E-07   0.956561E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        175.000       0.186594E-07   0.938307E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        180.000       0.185619E-07   0.921039E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        185.000       0.184336E-07   0.904671E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        190.000       0.182765E-07   0.889132E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        195.000       0.180929E-07   0.874364E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        200.000       0.178850E-07   0.860322E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        205.000       0.176547E-07   0.846979E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        210.000       0.174041E-07   0.834314E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        215.000       0.171351E-07   0.822311E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        220.000       0.168497E-07   0.810937E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        225.000       0.165495E-07   0.800122E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        230.000       0.162364E-07   0.789714E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        235.000       0.159118E-07   0.779435E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
    4200.00        240.000       0.155773E-07   0.768826E-06    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
