-0.936	20.1172815534	4.660194174799997
-0.84	30.0481553398	8.446601941800001
-0.749333333333	21.627961165	6.409320388400001
-0.648	20.7836893204	6.409320388299999
-0.536	27.2240776699	5.823689320399996
-0.445333333333	24.6291262136	6.699029126199999
-0.344	18.2508737864	4.077669902900002
-0.242666666667	31.387184466	6.118058252399997
-0.157333333333	15.1013592233	4.370485436899999
-0.0453333333333	20.959223301	5.825242718399998
0.0453333333333	15.1603883495	5.244271844700002
0.157333333333	16.3580582524	4.951456310699999
0.253333333333	6.77436893204	2.03883495146
0.349333333333	3.59844660194	2.6213592233
0.450666666667	3.62796116505	3.20388349514
0.546666666667	6.85980582524	3.49359223306
0.648	8.34563106796	3.4951456310399998
0.744	15.3638834951	5.241165048600001
0.845333333333	11.8982524272	3.4966990291
0.941333333333	9.01359223301	3.4951456310900006
